107374182648,111669149982,REACHING_DEF,
107374182649,111669149983,REACHING_DEF,
107374182650,111669149984,REACHING_DEF,
107374182652,111669149985,REACHING_DEF,
107374182653,111669149986,REACHING_DEF,
107374182653,111669149987,REACHING_DEF,
107374182654,111669149988,REACHING_DEF,
107374182655,111669149989,REACHING_DEF,
107374182657,111669149990,REACHING_DEF,
107374182658,111669149991,REACHING_DEF,
107374182658,111669149992,REACHING_DEF,
107374182659,111669149993,REACHING_DEF,
107374182660,111669149994,REACHING_DEF,
107374182662,111669149995,REACHING_DEF,
107374182663,111669149996,REACHING_DEF,
107374182663,111669149997,REACHING_DEF,
107374182664,111669149998,REACHING_DEF,
107374182665,111669149999,REACHING_DEF,
107374182667,111669150000,REACHING_DEF,
107374182668,111669150001,REACHING_DEF,
107374182670,111669150002,REACHING_DEF,
107374182671,111669150003,REACHING_DEF,
107374182671,111669150004,REACHING_DEF,
107374182672,111669150005,REACHING_DEF,
107374182674,111669150006,REACHING_DEF,
107374182675,111669150007,REACHING_DEF,
107374182677,111669150008,REACHING_DEF,
107374182681,111669150009,REACHING_DEF,
107374182682,111669150010,REACHING_DEF,
107374182684,111669150011,REACHING_DEF,
107374182686,111669150012,REACHING_DEF,
107374182687,111669150013,REACHING_DEF,
107374182688,111669150014,REACHING_DEF,
107374182690,111669150015,REACHING_DEF,
107374182692,111669150016,REACHING_DEF,
107374182693,111669150017,REACHING_DEF,
107374182694,111669150018,REACHING_DEF,
107374182696,111669150019,REACHING_DEF,
107374182698,111669150020,REACHING_DEF,
107374182700,111669150021,REACHING_DEF,
107374182701,111669150022,REACHING_DEF,
107374182703,111669150023,REACHING_DEF,
107374182705,111669150024,REACHING_DEF,
107374182706,111669150025,REACHING_DEF,
107374182707,111669150026,REACHING_DEF,
107374182709,111669150027,REACHING_DEF,
107374182710,111669150028,REACHING_DEF,
107374182710,111669150029,REACHING_DEF,
107374182712,111669150030,REACHING_DEF,
107374182713,111669150032,REACHING_DEF,
107374182713,111669150031,REACHING_DEF,
107374182713,111669150033,REACHING_DEF,
107374182714,111669150034,REACHING_DEF,
107374182715,111669150035,REACHING_DEF,
107374182717,111669150036,REACHING_DEF,
107374182719,111669150037,REACHING_DEF,
107374182720,111669150038,REACHING_DEF,
107374182721,111669150039,REACHING_DEF,
107374182723,111669150040,REACHING_DEF,
107374182725,111669150041,REACHING_DEF,
107374182726,111669150042,REACHING_DEF,
107374182727,111669150043,REACHING_DEF,
107374182729,111669150044,REACHING_DEF,
107374182730,111669150045,REACHING_DEF,
107374182730,111669150046,REACHING_DEF,
107374182731,111669150047,REACHING_DEF,
107374182731,111669150048,REACHING_DEF,
107374182733,111669150049,REACHING_DEF,
107374182734,111669150052,REACHING_DEF,
