167503724614,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0004_alter_user_deleted_at.py,core\\migrations\\0004_alter_user_deleted_at.py:<module>.Migration<meta>,<empty>,ANY,false,6,Migration<meta>,92,388,1
167503724615,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0004_alter_user_deleted_at.py,core\\migrations\\0004_alter_user_deleted_at.py:<module>.Migration,<empty>,migrations.Migration,false,6,Migration,92,388,2
167503724616,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0004_alter_user_deleted_at.py,core\\migrations\\0004_alter_user_deleted_at.py:<module>.Migration.<body>,<empty>,ANY,false,6,<body>,92,388,2
167503724617,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0004_alter_user_deleted_at.py,core\\migrations\\0004_alter_user_deleted_at.py:<module>.Migration.<metaClassCallHandler>,<empty>,ANY,false,6,<metaClassCallHandler>,92,388,2
167503724618,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0004_alter_user_deleted_at.py,core\\migrations\\0004_alter_user_deleted_at.py:<module>.Migration.<fakeNew>,<empty>,ANY,false,6,<fakeNew>,92,388,4
167503724619,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0004_alter_user_deleted_at.py,core\\migrations\\0004_alter_user_deleted_at.py:<module>,<empty>,ANY,false,3,<module>,49,388,2
167503724620,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\__init__.py,core\\migrations\\__init__.py:<module>,<empty>,ANY,false,1,<module>,1,1,2
167503724621,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.UserManager<meta>,<empty>,ANY,false,11,UserManager<meta>,297,2906,1
167503724622,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.UserManager,<empty>,BaseUserManager,false,11,UserManager,297,2906,2
167503724623,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\models.py,core\\models.py:<module>.UserManager._create_user,<empty>,ANY,false,14,_create_user,367,1181,3
167503724624,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\models.py,core\\models.py:<module>.UserManager.create_user,<empty>,ANY,false,32,create_user,1181,1425,5
167503724625,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\models.py,core\\models.py:<module>.UserManager.create_superuser,<empty>,ANY,false,37,create_superuser,1425,1922,7
167503724626,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\models.py,core\\models.py:<module>.UserManager.with_perm,<empty>,ANY,false,48,with_perm,1922,2906,9
167503724627,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.UserManager.<body>,<empty>,ANY,false,11,<body>,297,2906,2
167503724628,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.UserManager.<metaClassCallHandler>,<empty>,ANY,false,11,<metaClassCallHandler>,297,2906,2
167503724629,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.UserManager.<fakeNew>,<empty>,ANY,false,11,<fakeNew>,297,2906,4
167503724630,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\models.py,core\\models.py:<module>.UserManager._create_user<metaClassAdapter>,<empty>,ANY,false,14,_create_user<metaClassAdapter>,367,1181,8
167503724631,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\models.py,core\\models.py:<module>.UserManager.create_superuser<metaClassAdapter>,<empty>,ANY,false,37,create_superuser<metaClassAdapter>,1425,1922,12
167503724632,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\models.py,core\\models.py:<module>.UserManager.create_user<metaClassAdapter>,<empty>,ANY,false,32,create_user<metaClassAdapter>,1181,1425,16
167503724633,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\models.py,core\\models.py:<module>.UserManager.with_perm<metaClassAdapter>,<empty>,ANY,false,48,with_perm<metaClassAdapter>,1922,2906,20
167503724634,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.User<meta>,<empty>,ANY,false,76,User<meta>,2906,3261,3
167503724635,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.User,<empty>,AbstractUser;DeleteControl,false,76,User,2906,3261,4
167503724636,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.User.<body>,<empty>,ANY,false,76,<body>,2906,3261,2
167503724637,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.User.<metaClassCallHandler>,<empty>,ANY,false,76,<metaClassCallHandler>,2906,3261,2
167503724638,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>.User.<fakeNew>,<empty>,ANY,false,76,<fakeNew>,2906,3261,4
