30064771162,CALL,2,,"parse_qs(tmp2 = scope[""query_string""]
tmp2.decode(""utf8""))",17,DYNAMIC_DISPATCH,,35,<unknownFullName>,parse_qs,,,2,,,,ANY
30064771163,CALL,-1,,"tmp1 = parse_qs(tmp2 = scope[""query_string""]
tmp2.decode(""utf8""))",17,STATIC_DISPATCH,,35,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771164,CALL,-1,,tmp1.get,17,STATIC_DISPATCH,,35,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771165,CALL,-1,,"tmp1.get(""token"")",17,DYNAMIC_DISPATCH,,35,<unknownFullName>,get,,,2,,,,ANY
30064771166,CALL,-1,,"token = tmp1 = parse_qs(tmp2 = scope[""query_string""]
tmp2.decode(""utf8""))
tmp1.get(""token"")",9,STATIC_DISPATCH,,35,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771167,CALL,1,,token[0],35,STATIC_DISPATCH,,38,<operator>.indexAccess,<operator>.indexAccess,,,1,,,,ANY
30064771168,CALL,2,,get_user_id(token[0]),23,DYNAMIC_DISPATCH,,38,<unknownFullName>,get_user_id,,,2,,,,ANY
30064771169,CALL,-1,,user_id = get_user_id(token[0]),13,STATIC_DISPATCH,,38,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771170,CALL,2,,get_user(user_id),35,DYNAMIC_DISPATCH,,39,<unknownFullName>,get_user,,,2,,,,ANY
30064771171,CALL,3,,AnonymousUser(),69,DYNAMIC_DISPATCH,,39,<unknownFullName>,AnonymousUser,,,3,,,,ANY
30064771172,CALL,2,,get_user(user_id) if user_id else AnonymousUser(),35,STATIC_DISPATCH,,39,<operator>.conditional,<operator>.conditional,,,2,,,,ANY
30064771173,CALL,1,,scope['user'],13,STATIC_DISPATCH,,39,<operator>.indexAccess,<operator>.indexAccess,,,1,,,,ANY
30064771174,CALL,-1,,scope['user'] = get_user(user_id) if user_id else AnonymousUser(),13,STATIC_DISPATCH,,39,<operator>.assignment,<operator>.assignment,,,2,,,,ANY
30064771175,CALL,2,,AnonymousUser(),29,DYNAMIC_DISPATCH,,41,<unknownFullName>,AnonymousUser,,,2,,,,ANY
30064771176,CALL,1,,"scope[""user""]",13,STATIC_DISPATCH,,41,<operator>.indexAccess,<operator>.indexAccess,,,1,,,,ANY
30064771177,CALL,-1,,"scope[""user""] = AnonymousUser()",13,STATIC_DISPATCH,,41,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771178,CALL,-1,,self.app,22,STATIC_DISPATCH,,43,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771179,CALL,1,,"self.app(scope, receive, send)",22,DYNAMIC_DISPATCH,,43,<unknownFullName>,app,,,1,,,,ANY
30064771180,CALL,-1,,__call__ = def __call__(...),5,STATIC_DISPATCH,,34,<operator>.assignment,<operator>.assignment,,,2,,,,ANY
30064771181,CALL,-1,,class UUIDAuthMiddleware<meta>(...).<fakeNew>,18,STATIC_DISPATCH,,31,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771182,CALL,1,,class UUIDAuthMiddleware<meta>(...).<fakeNew>(app),18,DYNAMIC_DISPATCH,,31,<unknownFullName>,,,,1,,,,ANY
30064771183,CALL,2,,,18,STATIC_DISPATCH,,31,<operator>.alloc,<operator>.alloc,,,2,,,,ANY
30064771184,CALL,-1,,__newInstance = ,18,STATIC_DISPATCH,,31,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771185,CALL,-1,,cls.__init__,18,STATIC_DISPATCH,,31,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771186,CALL,-1,,"cls.__init__(__newInstance, app)",18,DYNAMIC_DISPATCH,,31,<unknownFullName>,__init__,,,2,,,,ANY
30064771187,CALL,1,,"__call__(self, scope, receive, send)",5,STATIC_DISPATCH,,34,backend\\middleware_channels.py:<module>.UUIDAuthMiddleware.__call__,backend\\middleware_channels.py:<module>.UUIDAuthMiddleware.__call__,,,1,,,,ANY
